data_id,iso,event_id_cnty,event_id_no_cnty,event_date,year,time_precision,event_type,sub_event_type,actor1,assoc_actor_1,inter1,actor2,assoc_actor_2,inter2,interaction,region,country,admin1,admin2,admin3,location,latitude,longitude,geo_precision,source,source_scale,notes,fatalities,timestamp,iso3
8868857,804,UKR52255,52255,2022-02-25,2022,1,Battles,"Government regains territory","Military Forces of Ukraine (2019-)",,1,"Military Forces of Russia (2000-)",,8,18,Europe,Ukraine,Odesa,,,"Zmiyinyy Island",45.2549,30.2037,1,Segodnya,National,"On 25 February 2022, Ukrainian forces regained control over Zmiyinyy Island, Odesa, also known as 'Snake Island'.",0,1646173928,UKR
8868858,804,UKR52238,52238,2022-02-25,2022,1,"Explosions/Remote violence","Remote explosive/landmine/IED","Military Forces of Russia (2000-)",,8,,,0,80,Europe,Ukraine,Kyiv,Vyshhorodskyi,Vyshhorodska,Vyshhorod,50.5848,30.4898,1,Segodnya,National,"On 25 February 2022, the Russian military forces blew up one bridge in Vyshhorod, Kyiv.",0,1646173928,UKR
8868859,804,UKR52230,52230,2022-02-25,2022,1,Battles,"Armed clash","Military Forces of Russia (2000-)",,8,"Military Forces of Ukraine (2019-)",,1,18,Europe,Ukraine,Kherson,Khersonskyi,Hersonska,Kherson,46.6558,32.6178,2,Segodnya,National,"On 25 February 2022, there was an armed clash between the Russian military forces and the Ukrainian military forces south of Kherson. The Russian military forces fired at a car carrying civilians in Kherson region. As a result, two civilians were wounded.",0,1646173928,UKR
8868861,804,UKR52242,52242,2022-02-25,2022,1,"Explosions/Remote violence","Remote explosive/landmine/IED","Military Forces of Russia (2000-)",,8,,,0,80,Europe,Ukraine,Luhansk,Shchastynskyi,Novoaidarska,Novoaidar,48.9672,39.0028,1,Segodnya,National,"On 25 February 2022, the Russian military forces blew up two bridges in Novoaidar, Luhansk.",0,1646173928,UKR
8868862,804,UKR52246,52246,2022-02-25,2022,1,Battles,"Armed clash","Military Forces of Russia (2000-)",,8,"Military Forces of Ukraine (2019-)",,1,18,Europe,Ukraine,Luhansk,Sievierodonetskyi,Hirska,Nyzhnie,48.7719,38.6211,1,Segodnya,National,"On 25 February 2022, the Russian military forces fired unspecified weapons at Ukrainian government positions in Nyzhnie, Luhansk. Injuries and fatalities unknown.",0,1646173928,UKR
8868863,804,UKR52256,52256,2022-02-25,2022,1,Battles,"Armed clash","Military Forces of Russia (2000-)",,8,"Military Forces of Ukraine (2019-)",,1,18,Europe,Ukraine,Sumy,Konotopskyi,Konotopska,Konotop,51.2403,33.2026,1,Segodnya,National,"On 25 February 2022, the Russian military forces clashed with the Ukrainian military forces near Konotop, Sumy. The Ukrainian army destroyed about 40 pieces of Russian military equipment. Fatalities unknown.",0,1646173928,UKR
8868864,804,UKR52237,52237,2022-02-25,2022,1,Battles,"Armed clash","Military Forces of Russia (2000-)",,8,"Military Forces of Ukraine (2019-)","Military Forces of Ukraine (2019-) Territorial Defense Forces; Police Forces of Ukraine (2019-)",1,18,Europe,Ukraine,Kyiv,Vyshhorodskyi,Vyshhorodska,Vyshhorod,50.5848,30.4898,1,Segodnya,National,"On 25 February 2022, the Russian military forces fired unspecified weapons at Ukrainian government positions in Vyshhorod, Kyiv. As a result of the shelling, four civilians died.",4,1646173928,UKR
8868866,804,UKR52208,52208,2022-02-25,2022,1,"Explosions/Remote violence","Air/drone strike","Military Forces of Ukraine (2019-)",,1,"Military Forces of Russia (2000-) Air Force",,8,18,Europe,Ukraine,Cherkasy,Zolotoniskyi,Voznesenska,Voznesenske,49.7557,32.1571,1,Segodnya,National,"On 25 February 2022, Ukrainian military forces shot down a Russian warplane in Voznesenske, Cherkasy.",0,1646173928,UKR
8868867,804,UKR52245,52245,2022-02-25,2022,1,Battles,"Armed clash","Military Forces of Russia (2000-)",,8,"Military Forces of Ukraine (2019-)",,1,18,Europe,Ukraine,Luhansk,Sievierodonetskyi,Hirska,Novotoshkivske,48.7234,38.6350,1,Segodnya,National,"On 25 February 2022, the Russian military forces fired unspecified weapons at Ukrainian government positions in Novotoshkivske, Luhansk. Injuries and fatalities unknown.",0,1646173928,UKR
8868898,804,UKR52234,52234,2022-02-25,2022,1,"Explosions/Remote violence","Air/drone strike","Military Forces of Russia (2000-) Air Force",,8,"Civilians (Ukraine)",,7,78,Europe,Ukraine,Kyiv,Vyshhorodskyi,"Chornobylska Zona Vidchuzhennia",Pripyat,51.4050,30.0656,2,"Ukraine General Newswire",Regional,"On 25 February 2022, a Russian airstrike hit civilians in Vyshhorod district near Pripyat, Kyiv. 4 civilians were reported killed and 15 injured.",4,1646173928,UKR
8897880,804,UKR52215,52215,2022-02-25,2022,1,Battles,"Armed clash","Military Forces of Ukraine (2019-)",,1,"NAF: United Armed Forces of Novorossiya","Donbass People's Militia",2,12,Europe,Ukraine,Donetsk,Donetskyi,Donetska,Donetsk,48.0150,37.8014,3,"Twitter; DPR Armed Forces Press Service; Centre for Information Resilience","Other-New media","On 25 February 2022, the Ukrainian forces fired unspecified weapons at the positions of Donbass People's Militia at unspecified positions in Donetsk region. As a result, three civilians were killed and seven were wounded [coded as 2 fatalities, one fatality verified at Buhas, coded separately]. Additionally, 41 residential buildings were damaged.",2,1646783636,UKR
8897881,804,UKR52228,52228,2022-02-25,2022,1,Battles,"Armed clash","Military Forces of Russia (2000-)",,8,"Military Forces of Ukraine (2019-)",,1,18,Europe,Ukraine,Kherson,Kakhovskyi,Novokakhovska,"Nova Kakhovka",46.7545,33.3486,2,"JFO HQ press centre; Centre for Information Resilience; Twitter","Other-New media","On 25 February 2022, there was an armed clash between the Russian military forces and the Ukrainian military forces near Nova Kakhovka, Kherson. Casualties unknown.",0,1646783636,UKR
8897882,804,UKR52239,52239,2022-02-25,2022,1,Battles,"Armed clash","Military Forces of Russia (2000-)",,8,"Military Forces of Ukraine (2019-)",,1,18,Europe,Ukraine,"Kyiv City",Kyiv,,Kyiv,50.4496,30.5224,1,"Centre for Information Resilience; AP; State Border Guard Service of Ukraine; Segodnya; Twitter; AFP; DPA; 24 Channel","Other-New media","On 25 February 2022, there was an armed clash between the Russian military forces and the Ukrainian military forces in Kyiv. The Russian forces also fired with heavy weapons and launched rockets at residential buildings in several districts of the city. As a result of the shelling, four civilians died.",4,1646783636,UKR
8897883,804,UKR52265,52265,2022-02-25,2022,1,Battles,"Armed clash","Military Forces of Russia (2000-)",,8,"Military Forces of Ukraine (2019-)",,1,18,Europe,Ukraine,Zaporizhia,Melitopolskyi,Melitopolska,Melitopol,46.8489,35.3653,1,"061.ua; Focus; RFE/RL",Subnational-National,"On 25 February 2022, there was an armed clash between Russian and Ukrainian military forces in Melitopol, Zaporizhia. The Russian forces fired small arms and artillery and hit a Ukrainian tank. Civilian buildings and a hospital were also hit, around 6 civilians were wounded. Fatalities unknown.",0,1646783636,UKR
8897890,804,UKR52277,52277,2022-02-25,2022,1,"Explosions/Remote violence","Shelling/artillery/missile attack","Military Forces of Russia (2000-)",,8,,,0,80,Europe,Ukraine,Chernihiv,Chernihivskyi,Chepnigivska,Chernihiv,51.5055,31.2849,1,"Centre for Information Resilience; Twitter; Facebook","New media","On 25 February 2022, 2 shells launched by Russian military forces hit the Security Service of Ukraine Office in Chernihiv, Chernihiv oblast, causing severe damage and fire. There were no casualties.",0,1646783636,UKR
8897891,804,UKR52278,52278,2022-02-25,2022,1,"Explosions/Remote violence","Shelling/artillery/missile attack","Unidentified Military Forces",,8,"Civilians (Ukraine)",,7,78,Europe,Ukraine,Donetsk,Volnovaskyi,Olhynska,Buhas,47.6365,37.5623,1,"Twitter; Centre for Information Resilience","New media","On 25 February 2022, Buhas, Donetsk, was shelled with artillery by unspecified military forces, killing one civilian and causing residential damage.",1,1646783636,UKR
8897892,804,UKR52279,52279,2022-02-25,2022,1,Battles,"Armed clash","Military Forces of Ukraine (2019-)",,1,"Military Forces of Russia (2000-)",,8,18,Europe,Ukraine,Kyiv,Buchanskyi,Irpinska,Irpin,50.5218,30.2506,1,"Twitter; Centre for Information Resilience","New media","On 25 February 2022, at least 5 Russian soldiers were killed following the destruction of their vehicle by Ukrainian forces in Irpin, Kyiv oblast.",5,1646783636,UKR
8897893,804,UKR52280,52280,2022-02-25,2022,1,Battles,"Armed clash","Military Forces of Russia (2000-)",,8,"Military Forces of Ukraine (2019-)",,1,18,Europe,Ukraine,"Kyiv City",Kyiv,,"Kyiv - Obolonskyi",50.5286,30.4749,1,"Centre for Information Resilience; Twitter; France24","New media-Regional","On 25 February 2022, Russian military forces and Ukrainian military forces engaged in intense fighting with small arms in Kyiv - Obolonskyi, Kyiv City. Casualties unknown. A possibly Ukrainian tank ran over a civilian car in an apparent accident, the driver survived (misidentified as Russian tank deliverately driving over civilian car in media, according to France24 investigation).",0,1646783636,UKR
8897894,804,UKR52282,52282,2022-02-25,2022,1,"Explosions/Remote violence","Shelling/artillery/missile attack","Military Forces of Ukraine (2019-)",,1,"Military Forces of Russia (2000-)",,8,18,Europe,Ukraine,Sumy,Sumskyi,Sumska,Sumy,50.9216,34.8003,1,"Centre for Information Resilience; Twitter","New media","On 25 February 2022, Ukrainian soldiers destroyed a Russian tank with an rpg on the ouskirts of Sumy, Sumy oblast. Casualties unknown.",0,1646783636,UKR
8898235,804,UKR52281,52281,2022-02-25,2022,1,Battles,"Armed clash","Military Forces of Ukraine (2019-)",,1,"Military Forces of Russia (2000-)",,8,18,Europe,Ukraine,Luhansk,Starobilskyi,Bilovodska,Bilovodsk,49.2054,39.5828,1,"Novoye Vremya Ukraine",National,"On 25 February 2022, there was an armed clash between Ukrainian military forces and Russian military forces near Bilovodsk, Luhansk. Ukrainian units broke through the positions of the Russian forces and performed a counterattack. Casualties unknown.",0,1646783636,UKR
8867939,804,UKR52150,52150,2022-02-24,2022,1,"Explosions/Remote violence","Shelling/artillery/missile attack","Military Forces of Russia (2000-)",,8,"Military Forces of Ukraine (2019-)","Civilians (Ukraine)",1,18,Europe,Ukraine,Cherkasy,Umanskyi,Umanska,Uman,48.7484,30.2218,1,"24 Channel; Segodnya",National,"On 24 February 2022, military forces of Russia launched a rocket attack on Uman, Cherkasy. As a result, one civilian was killed and five were wounded. The town began evacuation of its residents.",1,1646173926,UKR
8867941,804,UKR52162,52162,2022-02-24,2022,1,"Explosions/Remote violence","Shelling/artillery/missile attack","Military Forces of Russia (2000-)",,8,"Military Forces of Ukraine (2019-)",,1,18,Europe,Ukraine,Ivano-Frankivsk,Ivano-Frankivskyi,Ivano-Frankivsk,Ivano-Frankivsk,48.9215,24.7097,1,"Segodnya; 24 Channel",National,"On 24 February 2022, the military forces of Russia launched a rocket attack on the airport in Ivano-Frankivsk. There were no injuries or fatalities.",0,1646173926,UKR
8867942,804,UKR52163,52163,2022-02-24,2022,1,"Explosions/Remote violence","Shelling/artillery/missile attack","Military Forces of Russia (2000-)",,8,"Civilians (Ukraine)",,7,78,Europe,Ukraine,Kharkiv,Chuguivskyi,Chuhuivska,Chuhuiv,49.8359,36.6880,1,"Novoye Vremya Ukraine; AFP; Focus; 24 Channel; JFO HQ press centre",Other-National,"On 24 February 2022, the military forces of Russia fired heavy multiple rocket launcher systems, 'Hurricane'/ 'Uragan', on Chuhuiv, Kharkiv, starting full-scale aggression against Ukraine. As a result of the explosion, a residential building was damaged and a minor boy died. The exact number of wounded is unknown.",1,1646173926,UKR
8867943,804,UKR52164,52164,2022-02-24,2022,1,"Explosions/Remote violence","Remote explosive/landmine/IED","Military Forces of Ukraine (2019-)",,1,,,0,10,Europe,Ukraine,Kharkiv,Chuguivskyi,Pechenizka,Pechenihy,49.8717,36.9347,1,"DPA; Novoye Vremya Ukraine; 24 Channel; Segodnya",National-Regional,"On 24 February 2022, Ukrainian military forces detonated an explosive and destroyed a dam on the river of Siverskyy Donets in the village of Pechenihy, Kharkiv, to make the passage of Russian troops more difficult. There were no injuries or fatalities.",0,1646173926,UKR
8867945,804,UKR52170,52170,2022-02-24,2022,1,Battles,"Non-state actor overtakes territory","Military Forces of Russia (2000-)",,8,"Military Forces of Ukraine (2019-)",,1,18,Europe,Ukraine,Kherson,Kakhovskyi,Novokakhovska,"Nova Kakhovka",46.7545,33.3486,2,"Novoye Vremya Ukraine; Ukrinform",National,"On 24 February 2022, Russian military forces seized control over Kakhovka Hydroelectric Power Plant, which is based in 5 km from Nova Kakhovka, Kherson. Casualties unknown.",0,1646173926,UKR
8867946,804,UKR52173,52173,2022-02-24,2022,1,"Explosions/Remote violence","Shelling/artillery/missile attack","Military Forces of Russia (2000-)",,8,"Military Forces of Ukraine (2019-)",,1,18,Europe,Ukraine,Kyiv,Boryspilskyi,Boryspilska,Boryspil,50.3527,30.9550,1,"AFP; JFO HQ press centre",Other-International,"On 24 February 2022, the military forces of Russia launched a rocket attack on Boryspil, Kyiv, starting full-scale aggression against Ukraine. There were no injuries or fatalities.",0,1646173926,UKR
8867947,804,UKR52174,52174,2022-02-24,2022,1,"Explosions/Remote violence","Shelling/artillery/missile attack","Military Forces of Russia (2000-)",,8,"Military Forces of Ukraine (2019-)","Civilians (Ukraine)",1,18,Europe,Ukraine,Kyiv,Brovarskyi,Brovarska,Brovary,50.5181,30.8067,1,"Novoye Vremya Ukraine; UA:Pershiy; Segodnya; LIGA.net; 24 Channel",National,"On 24 February 2022, the military forces of Russia launched two missile strikes on a military facility in Brovary, Kyiv. As a result of a shelling, 6 civilians were killed and 12 were wounded.",6,1646173926,UKR
8867948,804,UKR52175,52175,2022-02-24,2022,1,Battles,"Armed clash","Military Forces of Russia (2000-) Air Force",,8,"Military Forces of Ukraine (2019-)",,1,18,Europe,Ukraine,Kyiv,Buchanskyi,Hostomelska,Hostomel,50.5882,30.2590,1,"Segodnya; Novoye Vremya Ukraine; Focus; Flot 2017",National,"On 24 February 2022, military forces of Russia conducted airstrikes on the airdrome in Hostomel, Kyiv. Ukrainian military forces engaged in the attack and destroyed three Russian helicopters. There were no injuries or fatalities.",0,1646173926,UKR
8867949,804,UKR52178,52178,2022-02-24,2022,1,Battles,"Non-state actor overtakes territory","Military Forces of Russia (2000-)",,8,"Military Forces of Ukraine (2019-)",,1,18,Europe,Ukraine,Kyiv,Vyshhorodskyi,"Chornobylska Zona Vidchuzhennia",Pripyat,51.4050,30.0656,1,"24 Channel; Novoye Vremya Ukraine; Flot 2017",National,"On 24 February 2022, Russian military forces seized control over Chornobyl Nuclear Plant in Pripyat, Kyiv. No injuries or fatalities were reported.",0,1646173926,UKR
8867950,804,UKR52179,52179,2022-02-24,2022,1,"Explosions/Remote violence","Shelling/artillery/missile attack","Military Forces of Ukraine (2019-)",,1,"Military Forces of Russia (2000-) Air Force",,8,18,Europe,Ukraine,Kyiv,Vyshhorodskyi,Vyshhorodska,Vyshhorod,50.5848,30.4898,1,"The Moscow Times; Segodnya",National-Regional,"On 24 February 2022, Ukrainian military forces shot down a Russian warplane in Vyshhorod, Kyiv. The aircraft crashed into a river.",0,1646173926,UKR
8867951,804,UKR52180,52180,2022-02-24,2022,1,"Strategic developments","Change to group/activity","Government of Ukraine (2019-)",,1,,,0,10,Europe,Ukraine,"Kyiv City",Kyiv,,Kyiv,50.4496,30.5224,3,"Novoye Vremya Ukraine; 24 Channel",National,"Security measures: On 24 February 2022, President of Ukraine in Kyiv signed a decree, which was approved by Verkhovna Rada, on the introduction of martial law in Ukraine. This decision was taken due to Russia's military aggression against Ukraine.",0,1646173926,UKR
8867952,804,UKR52182,52182,2022-02-24,2022,1,"Explosions/Remote violence","Shelling/artillery/missile attack","Military Forces of Russia (2000-)",,8,"Military Forces of Ukraine (2019-)",,1,18,Europe,Ukraine,"Kyiv City",Kyiv,,Kyiv,50.4496,30.5224,1,"AFP; 24 Channel; Novoye Vremya Ukraine",National-International,"On 24 February 2022, the military forces of Russia launched a rocket attack on Kyiv, starting full-scale aggression against Ukraine. There were no injuries or fatalities.",0,1646173926,UKR
8867953,804,UKR52184,52184,2022-02-24,2022,1,Battles,"Non-state actor overtakes territory","Military Forces of Russia (2000-)",,8,"Military Forces of Ukraine (2019-)",,1,18,Europe,Ukraine,Luhansk,Alchevskyi,Alchevska,Horodyshche,48.3232,38.6335,2,"Novoye Vremya Ukraine; Hromadske Radio",National,"On 24 February 2022, Russian military forces placing white cars with OSCE symbols in front of the convoy, seized control over Horodyshche, Luhansk. Casualties unknown.",0,1646173926,UKR
8867954,804,UKR52188,52188,2022-02-24,2022,1,Battles,"Armed clash","Military Forces of Russia (2000-)",,8,"Military Forces of Ukraine (2019-)",,1,18,Europe,Ukraine,Luhansk,Shchastynskyi,Shchastynska,Schastia,48.7412,39.2354,1,"JFO HQ press centre; 24 Channel",Other-National,"On 24 February 2022, the military forces of Russia launched a rocket attack on Schastia, Luhansk. Fighting for the city continued throughout the day, as a result of which the Ukrainian military forces regained control over Schastia and eliminated 50 soldiers of Russian military forces.",50,1646173926,UKR
8867955,804,UKR52195,52195,2022-02-24,2022,1,"Explosions/Remote violence","Shelling/artillery/missile attack","Military Forces of Russia (2000-)",,8,"Military Forces of Ukraine (2019-)",,1,18,Europe,Ukraine,Odesa,Odeskyi,Odeska,Odesa,46.4639,30.7386,1,"Novoye Vremya Ukraine; 24 Channel",National,"On 24 February 2022, the military forces of Russia launched a rocket attack on Odesa, starting full-scale aggression against Ukraine. There were no injuries or fatalities.",0,1646173926,UKR
8867956,804,UKR52197,52197,2022-02-24,2022,1,Battles,"Non-state actor overtakes territory","Military Forces of Russia (2000-) Navy",,8,"Police Forces of Ukraine (2019-) State Border Guard Service",,1,18,Europe,Ukraine,Odesa,,,"Zmiyinyy Island",45.2549,30.2037,1,"CNN; 24 Channel",National-International,"On 24 February 2022, Russian military forces seized control over Zmiyinyy Island, Odesa, also known as 'Snake Island'. Initially, the 13 Ukrainian border guards on the island were presumed killed in the Russian naval bombardment, but later reports from the Ukraininan armed forces claim they are 'alive and well', having been taken captive after running out of ammunition.",0,1646173926,UKR
8867957,804,UKR52203,52203,2022-02-24,2022,1,Battles,"Armed clash","Military Forces of Ukraine (2019-) Territorial Defense Forces",,1,"Military Forces of Russia (2000-)",,8,18,Europe,Ukraine,Sumy,Sumskyi,Sumska,Sumy,50.9216,34.8003,1,"Novoye Vremya Ukraine; Focus",National,"On 24 February 2022, Ukrainian territorial defense forces fired small arms at Russian military forces in Sumy, defending the city from a Russian attack. Casualties unknown.",0,1646173926,UKR
8867958,804,UKR52205,52205,2022-02-24,2022,1,"Explosions/Remote violence","Shelling/artillery/missile attack","Military Forces of Russia (2000-)",,8,"Military Forces of Ukraine (2019-)",,1,18,Europe,Ukraine,Volyn,Lutskyi,Lutska,Lutsk,50.7593,25.3424,1,"24 Channel; Segodnya",National,"On 24 February 2022, the military forces of Russia launched a rocket attack on the airport and TV tower in Lutsk, Volyn. There were no injuries or fatalities.",0,1646173926,UKR
8867959,804,UKR52207,52207,2022-02-24,2022,1,"Explosions/Remote violence","Shelling/artillery/missile attack","Military Forces of Russia (2000-)",,8,"Military Forces of Ukraine (2019-)",,1,18,Europe,Ukraine,Zhytomyr,Zhytomyrskyi,Novohuivynska,Ozerne,50.1800,28.7355,1,"JFO HQ press centre; Segodnya",Other-National,"On 24 February 2022, the military forces of Russia launched a rocket attack on Ozerne, Zhytomyr, starting full-scale aggression against Ukraine. There were no injuries or fatalities.",0,1646173926,UKR
8867979,804,UKR52192,52192,2022-02-24,2022,1,"Explosions/Remote violence","Shelling/artillery/missile attack","Military Forces of Russia (2000-)",,8,"Military Forces of Ukraine (2019-)",,1,18,Europe,Ukraine,Lviv,Lvivskyi,Kamianka-Buzka,Kamianka-Buzka,50.0992,24.3466,1,"24 Channel",National,"On 24 February 2022, military forces of Russia launched a rocket attack on the Military base in Kamianka-Buzka, Lviv. The exact number of wounded Ukrainian soldiers is unknown.",0,1646173926,UKR
8867981,804,UKR52172,52172,2022-02-24,2022,1,"Explosions/Remote violence","Shelling/artillery/missile attack","Military Forces of Russia (2000-)",,8,"Military Forces of Ukraine (2019-)",,1,18,Europe,Ukraine,Kherson,Khersonskyi,Hersonska,Kherson,46.6558,32.6178,1,"24 Channel",National,"On 24 February 2022, the military forces of Russia launched a rocket attack on the airport in Kherson. Casualties unknown.",0,1646173926,UKR
8867982,804,UKR52194,52194,2022-02-24,2022,1,"Explosions/Remote violence","Shelling/artillery/missile attack","Military Forces of Russia (2000-)",,8,"Military Forces of Ukraine (2019-)",,1,18,Europe,Ukraine,Lviv,Zolochivskyi,Brodivska,Brody,50.0879,25.1503,1,"24 Channel",National,"On 24 February 2022, military forces of Russia launched a rocket attack on the Military base in Brody, Lviv. The exact number of wounded Ukrainian soldiers is unknown.",0,1646173926,UKR
8867983,804,UKR52165,52165,2022-02-24,2022,1,"Violence against civilians",Attack,"Military Forces of Russia (2000-)",,8,"Civilians (Ukraine)",,7,78,Europe,Ukraine,Kharkiv,Chuguivskyi,Vovchanska,Vovchansk,50.2908,36.9411,2,"24 Channel",National,"On 24 February 2022, military forces of Russia fired small arms at a civilian who was in a passenger car that was moving against a Russian army convoy and did not stop near Vovchansk, Kharkiv. As a result, a woman was killed and the other two passengers were wounded.",1,1646173926,UKR
8867985,804,UKR52177,52177,2022-02-24,2022,1,"Explosions/Remote violence","Shelling/artillery/missile attack","Military Forces of Russia (2000-)",,8,"Military Forces of Ukraine (2019-)",,1,18,Europe,Ukraine,Kyiv,Obukhivskyi,Vasylkivska,Vasylkiv,50.1869,30.3135,1,"24 Channel",National,"On 24 February 2022, the military forces of Russia launched a rocket attack on the airdrome in Vasylkiv, Kyiv. Casualties unknown.",0,1646173926,UKR
8867989,804,UKR52193,52193,2022-02-24,2022,1,"Explosions/Remote violence","Shelling/artillery/missile attack","Military Forces of Russia (2000-)",,8,"Military Forces of Ukraine (2019-)",,1,18,Europe,Ukraine,Lviv,Sambirskyi,Sambirska,"Novyy Kalyniv",49.5435,23.0224,1,"24 Channel",National,"On 24 February 2022, military forces of Russia launched a rocket attack on the Military base in Novyy Kalyniv, Lviv. The exact number of wounded Ukrainian soldiers is unknown.",0,1646173926,UKR
8867996,804,UKR52176,52176,2022-02-24,2022,1,"Explosions/Remote violence","Shelling/artillery/missile attack","Military Forces of Russia (2000-)",,8,"Military Forces of Ukraine (2019-)",,1,18,Europe,Ukraine,Kyiv,Obukhivskyi,Ukrainska,Trypillia,50.1180,30.7814,2,"24 Channel",National,"On 24 February 2022, Russian military forces launched a rocket attack on Trypilska Thermal Power Plant based near Trypillia, Kyiv. No injuries or fatalities were reported.",0,1646173926,UKR
8868104,804,UKR52155,52155,2022-02-24,2022,1,Battles,"Armed clash","Military Forces of Ukraine (2019-)",,1,"NAF: United Armed Forces of Novorossiya","Donbass People's Militia",2,12,Europe,Ukraine,Donetsk,Kalmiuskyi,Dokuchaievska,Dokuchaevsk,47.7492,37.6777,2,"DPR Armed Forces Press Service",Other,"On 24 February 2022, the Ukrainian forces fired unspecified weapons at the positions of Donbass People's Militia near Dokuchaevsk, Donetsk. During the day, eight locations were targeted. As a result, one civilian was killed and eight were wounded (fatalities coded to Horlivka event). Additionally, one residential building was damaged.",0,1646173926,UKR
8868122,804,UKR52157,52157,2022-02-24,2022,1,Battles,"Armed clash","Military Forces of Ukraine (2019-)",,1,"NAF: United Armed Forces of Novorossiya","Donbass People's Militia",2,12,Europe,Ukraine,Donetsk,Kalmiuskyi,Novoazovska,Uzhivka,47.1446,37.8563,2,"DPR Armed Forces Press Service",Other,"On 24 February 2022, the Ukrainian forces fired unspecified weapons at the positions of Donbass People's Militia near Uzhivka, Donetsk. During the day, eight locations were targeted. As a result, one civilian was killed and eight were wounded (fatalities coded to Horlivka event).",0,1646173926,UKR
8868126,804,UKR52160,52160,2022-02-24,2022,1,Battles,"Armed clash","Military Forces of Ukraine (2019-)",,1,"NAF: United Armed Forces of Novorossiya","Donbass People's Militia",2,12,Europe,Ukraine,Donetsk,Mariupolskyi,Sartanska,Kominternove,47.1745,37.8110,2,"DPR Armed Forces Press Service",Other,"On 24 February 2022, the Ukrainian forces fired unspecified weapons at the positions of Donbass People's Militia near Kominternove, Donetsk. During the day, eight locations were targeted. As a result, one civilian was killed and eight were wounded (fatalities coded to Horlivka event).",0,1646173926,UKR
8868133,804,UKR52152,52152,2022-02-24,2022,1,Battles,"Armed clash","Military Forces of Ukraine (2019-)",,1,"NAF: United Armed Forces of Novorossiya","Donbass People's Militia",2,12,Europe,Ukraine,Donetsk,Horlivskyi,Horlivska,Horlivka,48.3133,38.0416,2,"DPR Armed Forces Press Service",Other,"On 24 February 2022, the Ukrainian forces fired unspecified weapons at the positions of Donbass People's Militia near Horlivka, Donetsk. During the day, eight locations were targeted. As a result, one civilian was killed and eight were wounded (fatalities coded to Horlivka event). Additionally, six residential buildings were damaged.",1,1646173926,UKR
8868172,804,UKR52154,52154,2022-02-24,2022,1,Battles,"Armed clash","Military Forces of Ukraine (2019-)",,1,"NAF: United Armed Forces of Novorossiya","Donbass People's Militia",2,12,Europe,Ukraine,Donetsk,Horlivskyi,Vuhlehirska,Olenovka,48.2650,38.2586,2,"DPR Armed Forces Press Service",Other,"On 24 February 2022, the Ukrainian forces fired unspecified weapons at the positions of Donbass People's Militia near Olenovka, Donetsk. During the day, eight locations were targeted. As a result, one civilian was killed and eight were wounded (fatalities coded to Horlivka event). Additionally, two residential buildings were damaged.",0,1646173926,UKR
8868178,804,UKR52153,52153,2022-02-24,2022,1,Battles,"Armed clash","Military Forces of Ukraine (2019-)",,1,"NAF: United Armed Forces of Novorossiya","Donbass People's Militia",2,12,Europe,Ukraine,Donetsk,Horlivskyi,Horlivska,Ozeryanivka,48.2737,37.9725,2,"DPR Armed Forces Press Service",Other,"On 24 February 2022, the Ukrainian forces fired unspecified weapons at the positions of Donbass People's Militia near Ozeryanivka, Donetsk. During the day, eight locations were targeted. As a result, one civilian was killed and eight were wounded (fatalities coded to Horlivka event). Additionally, two residential buildings were damaged.",0,1646173926,UKR
8868190,804,UKR52156,52156,2022-02-24,2022,1,Battles,"Armed clash","Military Forces of Ukraine (2019-)",,1,"NAF: United Armed Forces of Novorossiya","Donbass People's Militia",2,12,Europe,Ukraine,Donetsk,Kalmiuskyi,Novoazovska,Sakhanka,47.1272,37.8601,2,"DPR Armed Forces Press Service",Other,"On 24 February 2022, the Ukrainian forces fired unspecified weapons at the positions of Donbass People's Militia near Sakhanka, Donetsk. During the day, eight locations were targeted. As a result, one civilian was killed and eight were wounded (fatalities coded to Horlivka event).",0,1646173926,UKR
8868195,804,UKR52161,52161,2022-02-24,2022,1,Battles,"Armed clash","Military Forces of Ukraine (2019-)",,1,"NAF: United Armed Forces of Novorossiya","Donbass People's Militia",2,12,Europe,Ukraine,Donetsk,Mariupolskyi,Sartanska,Zayichenko,47.1808,37.8614,2,"DPR Armed Forces Press Service",Other,"On 24 February 2022, the Ukrainian forces fired unspecified weapons at the positions of Donbass People's Militia near Zayichenko, Donetsk. During the day, eight locations were targeted. As a result, one civilian was killed and eight were wounded (fatalities coded to Horlivka event).",0,1646173926,UKR
8868209,804,UKR52191,52191,2022-02-24,2022,1,Battles,"Armed clash","Military Forces of Russia (2000-)",,8,"Military Forces of Ukraine (2019-)",,1,18,Europe,Ukraine,Luhansk,Starobilskyi,Starobilska,Starobilsk,49.2783,38.9107,1,Facebook,"New media","On 24 February 2022, Russian tanks, infantry fighting vehicles and infantry attacked the positions of Ukrainian military forces on the outskirts of Starobilsk, Luhansk. There were no injuries or fatalities.",0,1646173926,UKR
